application_number,pto_adjustment,pto_delay,applicant_delay,patent_term_extension
08792601,0,0,0,0
08792461,0,0,0,0
08797674,0,980,0,980
08776578,0,0,0,0
08794028,0,0,0,0
08794269,0,0,0,0
08794042,0,801,0,801
08794637,0,0,0,0
08794691,0,1033,0,1033
08794772,0,0,0,0
08794710,0,0,0,0
08794791,0,0,0,0
08794851,0,0,0,0
08792765,0,950,0,950
08795176,0,834,0,834
08795379,0,0,0,0
08795961,0,0,0,0
08795710,0,0,0,0
08795706,0,816,0,816
08737493,0,0,0,0
08795197,0,1096,0,1096
08795817,0,1482,0,1482
08796040,0,2567,0,2567
08795626,0,0,0,0
08795878,0,1195,0,1195
08796164,0,514,0,514
08795543,0,0,0,0
08796374,0,0,0,0
08795885,0,0,0,0
08796737,0,1100,0,1100
08776957,0,964,0,964
08796285,0,842,0,842
08797274,0,0,0,0
08797318,0,407,0,407
08797018,0,0,0,0
08797620,0,546,0,546
08797630,0,0,0,0
08797062,0,1246,0,1246
08797079,0,771,0,771
08797036,0,0,0,0
08796478,0,1387,0,1387
08795270,0,0,0,0
08797960,539,0,0,539
08798448,0,1164,0,1164
08799028,0,350,289,61
08797711,0,0,0,0
08798227,0,854,0,854
08798901,0,0,0,0
08799073,0,0,0,0
08802331,0,0,0,0
08798679,0,955,0,955
08798137,0,943,0,943
08798704,0,987,0,987
08798702,0,0,0,0
08799174,0,1190,0,1190
08799411,0,711,0,711
08798703,0,0,0,0
08799513,0,0,0,0
08799785,0,0,0,0
08805005,1092,0,0,1092
08799202,0,0,0,0
08799923,0,855,0,855
08800758,0,0,0,0
08800323,0,415,0,415
08800742,0,0,0,0
08800864,0,0,0,0
08801043,0,0,0,0
08801038,0,0,0,0
08801805,0,626,0,626
08802052,0,0,0,0
08776987,0,0,0,0
08801189,0,0,0,0
08801283,0,0,0,0
08800574,0,1075,258,817
08801327,0,0,0,0
08801329,0,0,0,0
08801610,0,1325,0,1325
08801646,0,1033,0,1033
08801788,0,1178,0,1178
08802000,0,580,0,580
08802294,1195,0,0,1195
08802207,0,810,0,810
08801761,0,1679,0,1679
08801676,0,767,0,767
08802802,0,0,0,0
08800604,0,894,0,894
08800972,0,1415,0,1415
08801006,0,0,0,0
08801010,650,0,0,650
08802469,0,1084,0,1084
08802578,0,950,0,950
08802575,0,1301,0,1301
08802715,0,0,0,0
08802828,0,991,0,991
08802677,0,815,0,815
08803128,0,0,0,0
08803392,0,1001,0,1001
08803105,0,0,0,0
08803359,0,0,0,0
08803449,0,0,0,0
08803355,0,849,0,849
08750870,0,0,0,0
08793356,0,768,0,768
08793556,0,0,0,0
08793826,0,0,0,0
08803624,0,0,0,0
08803578,512,0,0,512
08802939,0,0,0,0
08803685,0,0,0,0
08803947,0,948,0,948
08804250,0,0,0,0
08805032,0,0,0,0
08750569,0,128,0,128
08945705,0,0,0,0
08803692,0,1185,0,1185
08805090,0,1029,0,1029
08805167,0,0,0,0
08804840,0,797,0,797
08805239,0,0,0,0
08805399,623,0,0,623
08805952,0,0,0,0
09044214,0,1384,0,1384
08793509,0,0,0,0
08803952,0,0,0,0
08804908,0,1528,0,1528
08804693,0,0,0,0
08805430,0,0,0,0
08806103,0,0,0,0
08806274,0,929,0,929
09289000,0,0,0,0
08806466,1096,0,0,1096
08806805,0,570,0,570
08806851,1218,0,0,1218
08806935,0,0,0,0
08811598,0,3386,0,3386
08806912,0,853,0,853
08737342,0,0,0,0
08805216,0,0,0,0
08806386,996,0,0,996
08806864,0,1332,0,1332
08807096,0,967,0,967
08807372,0,0,0,0
08807737,0,0,0,0
08807210,0,0,0,0
08807418,0,732,0,732
08807567,0,0,0,0
08808183,0,665,0,665
08808286,0,0,0,0
08808315,0,0,0,0
08808639,0,678,0,678
08808693,0,0,0,0
08808827,0,0,0,0
08808870,0,905,0,905
08808623,0,0,0,0
08810620,0,1030,0,1030
08810679,0,700,0,700
08981224,0,0,0,0
08807985,0,0,0,0
08811059,0,0,0,0
08811101,0,1499,0,1499
08811124,0,908,0,908
08811230,0,0,0,0
08813953,0,1276,0,1276
09034067,0,901,0,901
08810442,0,1097,0,1097
08810049,0,0,0,0
08810055,0,910,0,910
08811152,0,0,0,0
08811005,0,788,0,788
08810581,573,0,0,573
08811361,0,512,0,512
08811414,0,0,0,0
08811605,0,0,0,0
08812943,0,846,0,846
09526794,0,0,0,0
08812091,0,749,0,749
08810920,0,725,0,725
08810908,0,0,0,0
08811827,0,962,0,962
08811891,0,831,0,831
08812008,0,0,0,0
08811925,0,0,0,0
08811742,0,0,0,0
08811803,0,0,0,0
08812222,0,592,0,592
08812260,0,553,0,553
08812415,0,0,0,0
08812606,0,0,0,0
08812616,0,0,0,0
08812470,0,0,0,0
08812772,0,0,0,0
08812848,0,773,0,773
08813829,0,0,0,0
08809042,0,731,0,731
08812508,0,0,0,0
08813132,0,1164,0,1164
08813217,0,0,0,0
08813140,0,1364,0,1364
08813181,0,0,0,0
08813480,0,0,0,0
08813577,0,0,0,0
08813530,0,875,0,875
08813500,0,0,0,0
08813647,0,0,0,0
08813706,0,1170,0,1170
08813689,0,724,0,724
08813687,0,0,0,0
08813864,1218,0,0,1218
08816756,1155,0,0,1155
08813765,0,917,0,917
08814757,0,0,0,0
08812896,0,0,0,0
08814082,0,0,0,0
08814185,0,0,0,0
08814272,0,0,0,0
08814305,0,0,0,0
08814401,0,0,0,0
08814692,0,0,0,0
08815075,0,0,0,0
08815291,0,0,0,0
08815352,0,733,0,733
08815441,0,775,0,775
09898545,0,0,0,0
08815363,0,905,0,905
08814901,0,1485,0,1485
08814894,0,0,0,0
08793898,0,0,0,0
08815544,0,0,0,0
08815682,0,1343,0,1343
08814921,0,0,0,0
08815783,0,0,0,0
08815592,0,0,0,0
08815894,0,1256,0,1256
08816177,0,615,0,615
08816222,0,726,0,726
08820020,0,0,0,0
08820374,0,0,0,0
08820396,0,0,0,0
08793984,0,596,0,596
08815971,0,0,0,0
08816075,0,0,0,0
08816466,0,599,0,599
08816648,0,1043,0,1043
08816662,0,0,0,0
08816471,0,0,0,0
08816891,0,0,0,0
08816679,0,808,0,808
08809747,0,0,0,0
08816434,0,0,0,0
08818156,0,0,0,0
08818193,0,0,0,0
08818208,0,1306,0,1306
08818333,0,850,0,850
08818289,0,1288,0,1288
08818158,0,0,0,0
08818642,0,0,0,0
08818717,0,193,0,193
08818829,0,0,0,0
08820181,0,1139,0,1139
08819587,0,717,0,717
08824496,0,1303,0,1303
08818731,0,0,0,0
08818355,0,587,0,587
08818447,0,771,0,771
08819147,0,0,0,0
08819239,0,729,0,729
08819014,0,0,0,0
08819527,0,1065,0,1065
08819536,0,1409,0,1409
08819609,0,862,0,862
08819630,0,804,0,804
08819669,0,407,407,0
08827107,0,887,0,887
08828228,0,0,0,0
08877960,0,0,0,0
08809719,0,1097,0,1097
08816772,0,0,0,0
08816823,0,1478,0,1478
08819872,0,0,0,0
08820019,0,0,0,0
08820231,0,0,0,0
08820490,0,671,0,671
08737492,0,35,35,0
08809605,0,0,0,0
08820128,0,0,0,0
08820200,597,0,0,597
08820736,0,1070,0,1070
08821027,0,0,0,0
08821711,1159,0,0,1159
08820945,0,0,0,0
08821705,0,0,0,0
08821321,0,686,0,686
08821004,0,0,0,0
08821384,0,0,0,0
08821978,0,557,0,557
08821760,0,1077,0,1077
08822397,0,651,0,651
08822927,0,0,0,0
08825677,0,0,0,0
08919575,0,0,0,0
08821869,0,835,0,835
08809481,0,0,0,0
08821880,0,0,0,0
08822145,0,1122,0,1122
08822216,0,0,0,0
08822319,0,1388,0,1388
08822438,0,0,0,0
08821938,0,786,0,786
08823298,0,0,0,0
08821995,0,599,0,599
08806763,0,3965,0,3965
08776621,0,0,0,0
08828724,0,737,0,737
08822727,0,0,0,0
08823183,0,880,0,880
08826747,0,0,0,0
08828147,0,0,0,0
08823564,0,0,0,0
08823980,0,0,0,0
08824106,0,0,0,0
08824110,0,916,0,916
08823944,0,0,0,0
08824153,0,1095,0,1095
08824211,0,0,0,0
08823823,0,952,0,952
08824140,0,1238,0,1238
08824344,0,948,0,948
08824411,0,0,0,0
08824513,0,0,0,0
08824500,0,426,0,426
08824576,0,858,0,858
08824594,0,1040,0,1040
08826361,0,0,0,0
08765502,0,887,0,887
08765108,0,621,0,621
08824633,0,0,0,0
08825256,0,1184,0,1184
08825196,0,959,0,959
08826112,0,821,0,821
08826111,0,1130,0,1130
08826110,0,730,0,730
08826283,0,1392,0,1392
08826305,0,0,0,0
08825259,0,1180,0,1180
08826277,1101,0,0,1101
08826209,0,676,0,676
08828014,0,857,0,857
08828022,0,0,0,0
08827414,0,0,0,0
08827372,0,0,0,0
08825311,0,1243,0,1243
08825424,0,1134,0,1134
08825449,0,730,0,730
08825140,0,0,0,0
08825474,0,885,0,885
08825427,1188,0,0,1188
08827285,0,1164,0,1164
08827536,0,0,0,0
08826248,0,796,0,796
08828297,0,854,0,854
08828340,0,0,0,0
08828415,0,0,0,0
08828933,0,0,0,0
08828940,0,0,0,0
08829459,0,0,0,0
08829465,0,0,0,0
08829512,0,996,0,996
08829514,0,0,0,0
08829558,0,0,0,0
08829471,0,0,0,0
08809888,0,0,0,0
08825582,0,0,0,0
08825576,0,822,0,822
08828246,0,0,0,0
08828484,0,1107,0,1107
08828502,0,0,0,0
08828486,0,0,0,0
08828548,0,1520,0,1520
08828549,0,655,0,655
08828560,0,1684,0,1684
08828523,0,1058,0,1058
08828522,0,0,0,0
08829088,0,873,0,873
08828687,0,1089,0,1089
08829187,0,1146,0,1146
08829017,0,844,0,844
08829278,0,0,0,0
08829417,0,782,0,782
08829424,0,819,0,819
08829587,0,1231,0,1231
08831494,0,0,0,0
08832610,0,0,0,0
08829863,0,588,0,588
08825935,0,0,0,0
08829928,0,0,0,0
08831373,0,0,0,0
08831079,0,0,0,0
08831993,0,602,0,602
08834679,0,0,0,0
08847174,0,760,0,760
08828903,0,1335,0,1335
08829997,0,0,0,0
08831910,0,1000,0,1000
08831872,0,694,0,694
08829974,0,0,0,0
08832571,0,0,0,0
08832486,0,0,0,0
08832430,0,900,0,900
08746650,0,795,0,795
08809955,0,0,0,0
08825746,0,671,0,671
08826538,0,0,0,0
08826546,0,0,0,0
08832443,0,0,0,0
08832508,0,0,0,0
08832832,0,0,0,0
08833042,0,0,0,0
08833340,0,0,0,0
08834774,0,1298,0,1298
08834777,0,931,0,931
08835052,0,850,0,850
08817067,0,458,0,458
08809710,0,709,0,709
08820506,0,1079,0,1079
08826618,513,0,0,513
08826616,0,513,0,513
08825994,0,1065,0,1065
08832672,0,668,0,668
08832826,0,0,0,0
08833274,0,693,0,693
08833302,0,1068,0,1068
08833342,0,924,0,924
08833172,0,0,0,0
08833410,0,0,0,0
08833096,0,1184,0,1184
08826741,0,338,0,338
08817114,0,0,0,0
08826744,0,0,0,0
08834975,0,1873,0,1873
08826922,0,887,0,887
08835404,0,1146,0,1146
08835460,0,532,0,532
08841950,0,0,0,0
08847171,0,0,0,0
08831591,0,0,0,0
08827656,0,669,0,669
08833752,0,0,0,0
08835419,0,576,0,576
08835625,0,2508,0,2508
08837309,0,0,0,0
08838685,0,782,0,782
08817277,0,646,0,646
08827645,0,780,0,780
08833849,0,0,0,0
08776702,0,0,0,0
08833926,0,0,0,0
08835635,1106,0,0,1106
08835281,0,0,0,0
08833838,0,0,0,0
08835709,0,864,0,864
08835945,0,537,0,537
08838791,0,898,0,898
08838584,0,1300,0,1300
08827835,0,1200,0,1200
08834061,0,0,0,0
08832719,0,0,0,0
08835729,0,361,0,361
08834051,0,406,0,406
08837298,0,0,0,0
08837301,0,0,0,0
08839525,0,311,0,311
08840200,0,885,0,885
08838910,0,1109,0,1109
08840231,0,0,0,0
08840226,0,987,0,987
08840305,0,0,0,0
08843006,0,0,0,0
08843074,0,0,0,0
08793053,0,1367,0,1367
08817242,0,0,0,0
08834068,0,739,0,739
08834073,0,1062,0,1062
08837199,0,0,0,0
08838871,0,0,0,0
08839528,0,0,0,0
08839547,0,0,0,0
08840558,0,0,0,0
08839478,0,0,0,0
08843288,0,657,0,657
08843202,0,0,0,0
08809379,0,1122,0,1122
08776321,0,0,0,0
08834225,0,0,0,0
08838133,0,1227,0,1227
08839617,0,722,0,722
08838128,0,0,0,0
08842591,0,0,0,0
08842650,0,776,0,776
08842680,0,0,0,0
08843430,0,0,0,0
08834410,0,867,0,867
08835828,0,0,0,0
08840814,0,0,0,0
08839883,0,0,0,0
08843060,550,0,0,550
08843582,0,0,0,0
08837440,0,0,0,0
08838266,530,0,0,530
08839292,0,803,0,803
08839843,0,0,0,0
08840837,0,0,0,0
08841908,0,831,0,831
08842758,0,893,0,893
08842827,0,0,0,0
08842760,0,0,0,0
08843940,0,0,0,0
10457660,0,0,0,0
08817101,0,15,0,15
08837460,0,0,0,0
08840458,0,0,0,0
08843978,0,878,0,878
08844023,0,0,0,0
08844350,249,0,0,249
08844161,0,848,0,848
08844336,0,426,0,426
08806494,0,706,0,706
08836075,0,0,0,0
08840947,0,547,0,547
08843786,0,853,0,853
08844691,0,257,0,257
08837651,0,0,0,0
08837668,0,0,0,0
08837714,0,0,0,0
08837840,0,767,0,767
08838027,0,798,0,798
08839861,0,1264,0,1264
08839161,0,0,0,0
08843752,0,0,0,0
08844883,0,0,0,0
08847749,0,0,0,0
08847750,0,0,0,0
09526797,0,0,0,0
08847967,0,0,0,0
08817573,0,555,0,555
08839131,0,0,0,0
08841485,0,0,0,0
08842382,0,0,0,0
08842015,0,0,0,0
08847606,0,1104,0,1104
08776373,0,0,0,0
08840052,0,0,0,0
08839965,0,0,0,0
08842248,0,0,0,0
08845503,0,697,0,697
08847414,0,1335,0,1335
08847763,0,594,0,594
08850660,0,0,0,0
08817391,0,710,0,710
08840624,0,689,0,689
08840713,0,0,0,0
08845381,0,0,0,0
08845526,0,1512,0,1512
08845673,0,548,0,548
08845785,0,0,0,0
08847483,0,0,0,0
08765566,0,0,0,0
08840351,0,0,0,0
08841214,0,1083,0,1083
08845897,0,0,0,0
08845848,0,0,0,0
08846196,0,0,0,0
08847921,0,0,0,0
08847804,1163,0,0,1163
08848543,0,0,0,0
08840368,0,0,0,0
08840382,0,0,0,0
08841027,0,0,0,0
08841036,0,0,0,0
08841209,0,0,0,0
08841169,0,0,0,0
08845814,0,489,0,489
08845915,0,798,0,798
08848238,0,626,0,626
08841318,0,0,0,0
08841644,0,0,0,0
08846256,0,0,0,0
08846285,0,915,0,915
08846600,0,0,0,0
08846606,0,0,0,0
08846671,0,0,0,0
08846802,0,0,0,0
08847138,0,0,0,0
08846972,0,0,0,0
08848229,0,0,0,0
08846925,0,726,0,726
08848374,0,1244,0,1244
08847644,0,0,0,0
08846996,0,0,0,0
08847124,0,1003,0,1003
08848759,579,0,0,579
08848763,0,0,0,0
08848936,0,976,0,976
08836558,0,415,0,415
08850137,0,0,0,0
08850348,0,0,0,0
08850847,0,0,0,0
08841865,0,0,0,0
08850277,0,741,0,741
08850942,0,754,0,754
08850981,0,860,0,860
08850957,0,0,0,0
08851040,0,981,0,981
08850996,0,0,0,0
08851136,0,0,0,0
08851305,0,0,0,0
08851375,0,920,0,920
08851567,0,0,0,0
08836395,0,0,0,0
08851628,0,0,0,0
08851742,0,1403,0,1403
08852008,0,0,0,0
08852119,0,0,0,0
08852191,0,0,0,0
08817825,0,889,0,889
08851971,0,0,0,0
08852507,0,1025,0,1025
08852495,0,0,0,0
08852415,0,1057,0,1057
08852654,0,985,0,985
08848477,0,0,0,0
08852660,0,1002,0,1002
08853007,0,844,0,844
08853075,0,1040,0,1040
08853164,0,0,0,0
08853309,0,0,0,0
08853522,0,0,0,0
08854008,0,1088,0,1088
08855744,0,1733,0,1733
08853539,0,0,0,0
08836455,0,0,0,0
08853425,0,977,0,977
08853630,0,0,0,0
08853767,0,990,0,990
08853608,0,1374,0,1374
08853815,0,0,0,0
08854124,0,0,0,0
08854089,0,0,0,0
08776681,0,0,0,0
08854332,0,811,0,811
08854388,0,0,0,0
08836940,0,1446,0,1446
08854440,558,0,0,558
08854407,0,1002,0,1002
08854620,0,854,0,854
08855779,0,1072,0,1072
08855061,0,0,0,0
08855059,0,841,0,841
08855246,0,1077,0,1077
08855279,0,711,0,711
08855474,0,503,0,503
08855280,0,0,0,0
08855556,1100,0,0,1100
08793371,0,0,0,0
08855933,0,3716,0,3716
08856050,0,1260,0,1260
08856183,0,877,0,877
08856202,0,0,0,0
08856360,0,437,0,437
08856376,0,0,0,0
08856466,0,809,0,809
08856501,0,0,0,0
08856498,0,808,0,808
08856665,0,0,0,0
08856752,0,0,0,0
08856781,0,0,0,0
08856916,0,0,0,0
08856944,0,0,0,0
08857055,0,900,0,900
08856943,0,1244,0,1244
08857118,0,0,0,0
08857137,0,0,0,0
08857756,0,0,0,0
08857389,0,0,0,0
08737094,0,0,0,0
08809254,0,0,0,0
08857276,0,0,0,0
08857322,0,0,0,0
08857330,0,0,0,0
08857636,0,0,0,0
08857711,0,1164,0,1164
08857720,0,0,0,0
08857811,0,0,0,0
08857991,0,0,0,0
08793381,0,0,0,0
08858116,0,0,0,0
08858268,0,0,0,0
08858664,0,1304,0,1304
08859277,0,0,0,0
08859278,0,0,0,0
08859020,0,1027,0,1027
08859051,0,945,0,945
08859143,0,687,0,687
08859157,0,0,0,0
08859407,0,1057,0,1057
08859490,0,0,0,0
08859524,0,0,0,0
08859648,0,0,0,0
08859635,0,0,0,0
08859629,0,1513,0,1513
08864875,0,0,0,0
08999803,0,793,0,793
08809500,0,0,0,0
08859763,496,0,0,496
08859850,0,0,0,0
08859901,0,0,0,0
08859865,0,1046,0,1046
08859856,0,0,0,0
08859960,0,843,0,843
08861153,0,0,0,0
08861213,0,1221,0,1221
08861181,0,907,0,907
08861350,0,1265,0,1265
08793273,0,0,0,0
08861521,0,0,0,0
08861481,0,789,0,789
08849636,0,757,0,757
08848726,0,0,0,0
08836960,0,620,0,620
08861918,0,1732,0,1732
08861649,0,576,0,576
08861990,0,0,0,0
08861831,0,1367,0,1367
08862337,0,1289,0,1289
08862442,0,0,0,0
08862449,0,618,0,618
08862537,0,723,94,629
08862629,0,0,0,0
08862682,0,1340,0,1340
08862911,0,0,0,0
08817227,0,0,0,0
08863113,0,0,0,0
08863121,0,1198,0,1198
08863153,0,0,0,0
08863345,0,892,0,892
08863462,0,1484,0,1484
08863578,0,0,0,0
08864009,0,886,0,886
08864552,0,0,0,0
08863893,0,0,0,0
08864044,0,851,0,851
08864308,0,0,0,0
08864176,0,1080,0,1080
08864460,0,1202,0,1202
08864506,0,0,0,0
08864586,0,0,0,0
08864944,0,935,0,935
08864762,0,0,0,0
08864858,0,0,0,0
08865044,0,0,0,0
08865162,0,519,0,519
08865403,0,2121,0,2121
08865257,0,0,0,0
08865525,0,0,0,0
08865513,0,0,0,0
08865324,0,0,0,0
08865784,0,0,0,0
08809044,0,0,0,0
08865828,0,502,0,502
08865841,0,1080,0,1080
08866064,0,1290,0,1290
08866354,0,0,0,0
08866402,0,1043,0,1043
08866456,0,527,0,527
08866395,0,904,0,904
08866331,0,0,0,0
08866773,0,823,0,823
08866842,0,0,0,0
08866857,0,0,0,0
08866907,0,0,0,0
08866744,0,1212,0,1212
08866912,0,0,0,0
08866942,0,0,0,0
08866968,0,0,0,0
08866840,0,0,0,0
08867395,0,0,0,0
08867508,0,0,0,0
08867617,0,648,0,648
08867771,0,0,0,0
08867511,0,839,0,839
08869872,0,0,0,0
08867675,0,0,0,0
08765489,0,0,0,0
08867748,0,0,0,0
08867857,0,0,0,0
08867949,0,81,0,81
08868081,535,0,0,535
08868092,0,850,0,850
08868109,0,0,0,0
08867810,0,697,0,697
08868201,0,992,0,992
08868216,0,0,0,0
08868310,0,0,0,0
08868212,0,0,0,0
08868407,0,983,0,983
08868353,0,703,0,703
08868598,0,0,0,0
08868663,0,0,0,0
08868736,0,873,0,873
08868774,0,445,0,445
08868773,0,933,0,933
08868935,500,0,0,500
08868875,0,0,0,0
08868972,0,1427,0,1427
08869020,0,1513,0,1513
08869056,0,0,0,0
08869109,0,958,0,958
08869423,0,0,0,0
08869275,0,0,0,0
08869159,0,0,0,0
08999752,0,0,0,0
08809419,0,0,0,0
08869328,0,1095,0,1095
08869319,0,0,0,0
08869381,0,0,0,0
08869386,0,0,0,0
08869436,0,0,0,0
08869589,0,0,0,0
08869592,0,1557,0,1557
08869627,0,0,0,0
08869616,0,0,0,0
08869811,0,0,0,0
08869878,0,880,0,880
08869934,0,0,0,0
08869947,0,0,0,0
08869924,0,0,0,0
08849336,0,586,0,586
08849963,0,0,0,0
08860370,0,0,0,0
08864726,0,653,0,653
08849400,0,0,0,0
08870406,0,0,0,0
08870356,0,0,0,0
08870635,0,0,0,0
08870600,0,0,0,0
08870836,0,0,0,0
08870591,0,0,0,0
08871679,0,0,0,0
08871142,0,0,0,0
08849211,0,1229,0,1229
08871029,0,126,0,126
08848093,0,2768,0,2768
08871300,0,458,0,458
08871296,0,0,0,0
08871305,0,842,0,842
08871582,0,844,0,844
08871442,0,1259,0,1259
08871705,0,1163,0,1163
08871545,0,0,0,0
08872004,0,111,0,111
08871890,0,1191,0,1191
08871898,0,918,0,918
08871558,0,0,0,0
08872057,0,0,0,0
08872097,0,608,0,608
08872078,0,0,0,0
08872010,0,0,0,0
08871942,0,0,0,0
08872263,0,1037,0,1037
08872281,0,0,0,0
08872435,0,0,0,0
08872239,0,0,0,0
08872657,0,615,0,615
08872876,0,777,0,777
08872974,0,0,0,0
08872659,0,0,0,0
08872714,0,744,0,744
08872782,0,1007,0,1007
08872836,0,1003,0,1003
08872906,0,0,0,0
08872927,0,306,0,306
08873250,0,842,0,842
08872930,0,744,0,744
08873644,0,0,0,0
08876693,0,0,0,0
08873484,0,0,0,0
08873559,0,0,0,0
08873597,0,0,0,0
08874005,0,1009,0,1009
08873978,0,0,0,0
08873973,0,822,0,822
08999903,0,0,0,0
08874992,0,519,0,519
08874287,0,1009,0,1009
08874430,0,0,0,0
08874626,0,791,0,791
08874812,0,1115,0,1115
08874805,0,894,450,444
08874899,0,0,0,0
08849949,0,101,0,101
08874463,0,894,0,894
08876261,0,0,0,0
08765681,0,0,0,0
08876450,0,1415,0,1415
08877013,0,764,0,764
08906603,0,0,0,0
08876812,0,0,0,0
08877124,0,0,0,0
08877162,0,0,0,0
08877150,0,0,0,0
08877237,0,0,0,0
08877260,0,0,0,0
08877465,0,683,0,683
08877454,0,0,0,0
08877684,0,0,0,0
08860984,0,634,0,634
08877605,0,0,0,0
08877711,0,944,0,944
08877804,0,0,0,0
08877826,0,0,0,0
08878069,0,0,0,0
08878259,0,0,0,0
08878356,0,0,0,0
08878264,0,0,0,0
08809802,0,0,0,0
08878136,804,0,0,804
08817770,0,316,0,316
08878580,0,0,0,0
08878588,0,771,0,771
08878964,0,0,0,0
08878978,0,1936,0,1936
08879004,0,0,0,0
08878908,0,0,0,0
08879140,0,589,0,589
08879319,0,0,0,0
08879264,0,0,0,0
08879392,0,709,0,709
08879422,0,728,0,728
08879469,0,0,0,0
08879592,0,0,0,0
08879638,0,0,0,0
08879431,0,0,0,0
08879620,0,674,0,674
08879827,0,0,0,0
08879887,0,0,0,0
08880032,0,1193,0,1193
08880068,0,0,0,0
08880137,0,956,0,956
08879998,0,0,0,0
08876132,0,0,0,0
08880383,0,0,0,0
08880386,0,0,0,0
08880392,0,0,0,0
08880418,0,0,0,0
08880576,0,0,0,0
08880538,0,0,0,0
08880648,0,1397,0,1397
08880665,0,0,0,0
08880578,0,0,0,0
08880865,0,0,0,0
08881520,0,0,0,0
08896514,0,0,0,0
08809186,0,826,0,826
08860960,0,139,0,139
08881196,0,0,0,0
08881254,0,0,0,0
08881216,0,1527,0,1527
08881457,0,818,0,818
08881741,0,615,0,615
08881742,0,0,0,0
08881586,0,0,0,0
08881948,0,0,0,0
08881969,0,794,0,794
08882333,0,0,0,0
08882463,0,0,0,0
08882512,0,0,0,0
08882513,0,1002,0,1002
08882612,0,811,0,811
08882569,0,0,0,0
08882519,0,1115,0,1115
08882680,0,0,0,0
08882625,0,1169,0,1169
08882787,0,820,0,820
08882809,0,459,0,459
08883044,0,0,0,0
08883118,0,0,0,0
08883241,0,0,0,0
08883320,0,0,0,0
08883322,0,784,0,784
08883381,0,0,0,0
08883387,0,905,0,905
08883427,0,0,0,0
08883575,0,0,0,0
08883615,0,0,0,0
08884049,0,582,0,582
08883634,0,815,0,815
08836009,0,695,0,695
08849409,0,0,0,0
08883141,0,1220,0,1220
08883685,0,0,0,0
08883716,0,624,0,624
08883710,0,1739,0,1739
08883959,0,0,0,0
08883859,0,0,0,0
08884012,0,0,0,0
08884170,0,0,0,0
08884228,0,0,0,0
08884287,0,0,0,0
08884155,0,0,0,0
08884352,0,0,0,0
08884630,0,0,0,0
08885468,0,1013,0,1013
08884767,0,0,0,0
08884880,0,0,0,0
08884873,0,0,0,0
08884912,0,0,0,0
08884960,0,0,0,0
08884924,0,0,0,0
08885167,0,0,0,0
08885393,0,748,0,748
08885379,0,818,0,818
08885415,0,1034,0,1034
08885400,0,0,0,0
08885497,0,0,0,0
08885539,0,0,0,0
08885385,0,0,0,0
08885614,0,0,0,0
08885397,0,0,0,0
08885325,0,0,0,0
08885658,0,0,0,0
08885672,0,0,0,0
08885698,0,0,0,0
08885566,0,0,0,0
08885770,0,0,0,0
08885831,0,761,0,761
08885801,0,0,0,0
08885996,0,956,0,956
08885817,0,980,0,980
08886044,0,0,0,0
08886130,0,862,0,862
08885984,0,823,0,823
08886136,0,0,0,0
08886023,0,746,0,746
08886157,0,0,0,0
08886731,0,0,0,0
08886226,0,0,0,0
08886329,0,2024,0,2024
08886483,0,574,0,574
08886504,0,790,0,790
08886516,0,672,0,672
08886388,0,0,0,0
08886708,0,0,0,0
08836734,0,0,0,0
08886072,0,677,0,677
08849036,0,0,0,0
08886887,0,0,0,0
08887017,0,0,0,0
08887149,0,0,0,0
08887101,0,0,0,0
08887265,0,1093,0,1093
08887163,0,0,0,0
08887319,0,0,0,0
08887426,0,0,0,0
08887478,0,0,0,0
08888339,0,0,0,0
08887534,0,0,0,0
08887547,0,606,0,606
08887681,0,0,0,0
08887830,0,970,0,970
08888042,0,1058,0,1058
08888284,0,0,0,0
08888361,0,0,0,0
08888294,0,0,0,0
08888202,0,0,0,0
08809917,0,0,0,0
08888482,0,680,0,680
08888499,0,0,0,0
08888547,0,715,0,715
08888581,0,0,0,0
08888759,0,837,0,837
08888781,0,0,0,0
08888468,0,0,0,0
08888866,0,0,0,0
08888967,444,0,0,444
08888996,0,0,0,0
08889033,0,1826,0,1826
08999997,0,0,0,0
08889212,0,0,0,0
08889355,0,0,0,0
08889444,0,672,0,672
08889708,0,0,0,0
08889889,0,614,0,614
08890185,0,0,0,0
08890192,0,0,0,0
08890398,0,844,0,844
08890471,0,863,0,863
08890643,0,2249,0,2249
08890582,0,0,0,0
08817192,0,942,0,942
08836051,0,0,0,0
08890866,0,0,0,0
08890906,0,0,0,0
08890894,0,0,0,0
08891025,0,0,0,0
08891012,0,0,0,0
08891114,0,1021,0,1021
08891127,0,563,0,563
08891181,0,0,0,0
08891351,0,468,0,468
08891301,0,0,0,0
08817719,0,809,0,809
08890705,0,903,0,903
08890735,0,0,0,0
08891543,0,0,0,0
08891984,0,0,0,0
08893433,0,0,0,0
08893379,0,1299,0,1299
08893782,0,0,0,0
08893911,0,0,0,0
08893917,0,423,0,423
08891918,0,545,0,545
08892118,0,603,0,603
08891884,0,1104,0,1104
08892094,0,0,0,0
08892131,0,882,0,882
08892110,0,0,0,0
08892079,0,0,0,0
08892348,462,0,0,462
08892355,0,0,0,0
08892472,0,0,0,0
08892580,0,0,0,0
08892684,0,0,0,0
08892903,0,959,0,959
08892502,0,0,0,0
08892902,0,0,0,0
08897217,0,0,0,0
