application_number,pto_delay_a,pto_delay_b,pto_delay_c,overlap_pto_delay,nonoverlap_pto_delay,pto_manual_adjustment,applicant_delay,patent_term_adjustment
08583367,0,0,0,0,0,0,105,0
08584097,0,0,0,0,0,0,106,0
08584689,0,0,0,0,3,0,0,3
08584676,0,0,0,0,9,0,225,0
08591486,98,782,0,0,880,0,392,488
08586136,0,0,0,0,0,0,257,0
08545573,339,0,0,0,339,0,157,182
08585927,0,0,0,0,2,0,147,0
08586261,0,0,0,0,0,0,201,0
08586338,0,0,0,0,0,0,102,0
08587061,0,0,0,0,0,0,13,0
08587191,0,0,0,0,0,0,125,0
08587503,44,0,0,0,44,0,330,0
08588087,0,0,0,0,0,0,0,0
08588189,0,0,0,0,0,0,112,0
08588542,0,0,0,0,98,0,184,0
08588770,0,0,0,0,0,0,0,0
08553570,39,0,0,0,39,0,207,0
08592112,0,0,0,0,0,0,0,0
08592569,0,0,0,0,0,0,0,0
08592711,282,0,0,0,282,0,602,0
08535259,0,0,0,0,0,0,170,0
08537871,240,0,0,0,240,0,845,0
08592898,0,0,0,0,0,0,99,0
08593778,0,0,0,0,81,0,155,0
08593963,0,0,0,0,0,0,123,0
08593949,76,0,0,0,76,0,304,0
08594485,0,0,0,0,30,0,186,0
08594575,28,0,0,0,28,0,183,0
08597518,192,0,0,0,192,0,285,0
08593110,0,0,0,0,0,0,112,0
08595138,0,0,0,0,10,0,132,0
08595173,0,0,0,0,0,0,61,0
08595553,8,0,0,0,8,0,178,0
08595590,289,0,0,0,289,0,282,7
08595806,29,0,0,0,29,0,0,29
08595807,0,0,0,0,43,0,0,43
08596942,0,0,0,0,0,0,191,0
08597066,0,0,0,0,0,0,0,0
08597231,0,0,0,0,148,0,120,28
08532615,0,0,0,0,0,0,291,0
08597868,0,0,0,0,0,0,94,0
08597916,0,0,0,0,0,0,123,0
08605274,0,0,0,0,0,0,0,0
08598264,0,0,0,0,0,0,0,0
08598457,55,393,0,0,448,0,258,190
08599014,0,0,0,0,0,0,0,0
08597716,0,0,0,0,0,0,120,0
08599738,93,0,0,0,93,0,124,0
08600050,0,0,0,0,0,0,0,0
08600132,41,0,0,0,41,0,89,0
08600483,140,0,0,0,140,0,738,0
08599857,0,0,0,0,0,0,124,0
08596135,0,0,0,0,0,0,48,0
08601734,54,0,0,0,54,0,187,0
08602272,15,0,0,0,15,0,733,0
08602894,0,0,0,0,0,0,0,0
08602634,0,0,0,0,0,0,92,0
08602503,63,0,0,0,63,0,174,0
08603186,0,0,0,0,0,0,121,0
08603676,0,0,0,0,0,0,0,0
08603471,491,0,0,0,491,0,473,18
08603611,237,0,0,0,237,0,109,128
08603889,0,0,0,0,0,0,66,0
08605765,0,0,0,0,0,0,172,0
08605946,106,0,0,0,106,-1,98,7
08605955,0,0,0,0,0,0,270,0
08606172,0,0,0,0,0,0,55,0
08606601,0,0,0,0,0,0,0,0
08606825,0,0,0,0,0,0,0,0
08607178,0,0,0,0,71,0,219,0
08537793,0,0,0,0,0,0,148,0
08557108,0,0,0,0,15,0,183,0
08610195,195,0,0,0,195,0,556,0
08608482,0,0,0,0,0,0,148,0
08608712,134,0,0,0,134,0,285,0
08609255,118,0,0,0,118,0,152,0
08609244,0,0,0,0,5,0,85,0
08609354,73,0,0,0,73,0,309,0
08609546,0,0,0,0,0,0,120,0
08530193,0,0,0,0,0,0,276,0
08610220,121,0,0,0,121,0,279,0
08610495,0,0,0,0,0,0,133,0
08612969,721,0,0,0,1782,0,139,1643
08610758,745,0,0,0,745,0,8,737
08611090,0,0,0,0,0,0,63,0
08611209,0,0,0,0,0,0,134,0
08611258,485,0,0,0,485,0,229,256
08612411,0,0,0,0,0,0,78,0
08612429,0,0,0,0,0,0,218,0
08612439,0,0,0,0,81,0,133,0
08612392,0,0,0,0,0,0,0,0
08614196,39,0,0,0,39,0,438,0
08614361,0,0,0,0,0,0,59,0
08615054,0,0,0,0,0,0,90,0
08614188,0,0,0,0,23,0,120,0
08614735,0,0,0,0,0,0,83,0
08596887,0,0,0,0,0,0,176,0
08615782,0,0,0,0,9,0,254,0
08615783,2,0,0,0,51,0,194,0
08615876,549,0,0,0,549,0,262,287
08617267,0,0,0,0,0,0,177,0
08392882,123,0,0,0,123,-62,61,0
08605221,164,0,0,0,164,0,245,0
08615481,0,0,0,0,0,0,91,0
08616904,0,0,0,0,0,0,84,0
08616824,0,0,0,0,0,0,141,0
08617090,0,0,0,0,0,0,131,0
08620745,0,0,0,0,0,0,61,0
08627229,0,0,0,0,61,0,221,0
08619869,0,0,0,0,0,0,171,0
08619077,0,0,0,0,142,0,240,0
08620049,0,0,0,0,0,0,47,0
08619910,0,0,0,0,0,0,96,0
08362604,0,0,0,0,170,0,120,50
08596321,21,0,0,0,21,0,157,0
08620326,0,0,0,0,0,0,71,0
08621030,0,0,0,0,0,0,83,0
08621401,19,0,0,0,19,0,30,0
08621566,0,0,0,0,0,0,47,0
08621943,0,0,0,0,0,0,205,0
08621978,0,0,0,0,0,0,95,0
08621944,0,0,0,0,289,0,135,154
08624735,19,0,0,0,19,0,100,0
08622204,0,0,0,0,0,0,132,0
08622811,7,0,0,0,7,0,270,0
08624874,0,0,0,0,124,0,43,81
08624807,0,0,0,0,0,0,237,0
08623082,0,0,0,0,0,0,0,0
08623224,0,0,0,0,0,0,7,0
08623534,0,0,0,0,0,0,248,0
08623957,0,0,0,0,0,0,151,0
08624302,0,0,0,0,0,0,187,0
08625185,0,0,0,0,0,0,68,0
08625650,51,0,0,0,51,0,212,0
08617715,0,0,0,0,0,0,0,0
08625100,10,0,0,0,10,0,31,0
08625304,0,0,0,0,268,0,323,0
08625962,0,0,0,0,0,0,95,0
08625548,0,0,0,0,0,0,36,0
08626110,157,0,0,0,157,0,182,0
08627667,0,0,0,0,0,0,64,0
08626402,0,0,0,0,0,0,93,0
08626583,0,0,0,0,0,0,120,0
08626699,0,0,0,0,0,0,56,0
08625708,0,0,0,0,96,0,61,35
08627270,329,0,0,0,329,0,481,0
08627281,0,0,0,0,0,0,0,0
08627567,0,0,0,0,0,0,231,0
08628063,0,0,0,0,0,0,27,0
08628214,13,0,0,0,13,0,75,0
08624504,89,0,0,0,89,0,134,0
08628823,0,0,0,0,0,0,75,0
08629381,0,0,0,0,0,0,502,0
08629414,0,0,0,0,0,0,85,0
08629751,0,0,0,0,9,0,185,0
08596297,0,0,0,0,0,0,61,0
08630748,0,0,0,0,0,0,176,0
08632719,0,0,0,0,0,0,110,0
08630843,40,0,0,0,40,0,60,0
08630984,0,0,0,0,0,0,161,0
08631331,2891,0,0,0,2891,-1571,31,1289
08634332,0,0,0,0,36,0,125,0
08632533,0,0,0,0,0,0,184,0
08632530,0,0,0,0,0,0,120,0
08632620,0,0,0,0,72,0,120,0
08632229,5,0,0,0,5,0,114,0
08632667,0,0,0,0,0,0,127,0
08633307,0,0,0,0,0,0,160,0
08647196,0,0,0,0,0,0,47,0
08633522,0,0,0,0,108,0,120,0
08633525,0,0,0,0,0,0,190,0
08633648,0,0,0,0,0,0,11,0
08634373,0,0,0,0,0,0,0,0
08634383,318,0,0,0,318,0,423,0
08634255,391,0,0,0,391,0,354,37
08634406,102,0,0,0,102,0,134,0
08634572,0,0,0,0,153,0,123,30
08634122,351,45,0,0,396,0,166,230
08635109,0,0,0,0,0,0,121,0
08635335,267,0,0,0,267,0,125,142
08641046,0,0,0,0,0,0,39,0
08632463,0,0,0,0,0,0,140,0
08635518,0,0,0,0,0,0,153,0
08637323,0,0,0,0,0,0,69,0
08635880,0,0,0,0,0,0,90,0
08636706,430,0,0,0,430,0,542,0
08637038,0,0,0,0,0,0,2,0
08637156,10,0,0,0,10,0,120,0
08637436,0,0,0,0,0,0,0,0
08637591,0,0,0,0,0,0,2,0
08639294,0,0,0,0,0,0,62,0
08637894,0,0,0,0,814,0,148,666
08644633,0,0,0,0,0,0,121,0
08638489,0,0,0,0,0,0,68,0
08635967,165,0,0,0,182,0,256,0
08638581,0,0,0,0,0,0,68,0
08638833,0,0,0,0,0,0,220,0
08639774,291,0,0,0,291,0,31,260
08640515,0,0,0,0,0,0,126,0
08640635,0,0,0,0,0,0,211,0
08642285,0,0,0,0,21,0,147,0
08642742,0,0,0,0,0,0,0,0
08643012,200,0,0,0,200,0,319,0
08642869,0,0,0,0,0,0,96,0
08642866,8,0,0,0,764,0,339,425
08643596,0,0,0,0,0,0,95,0
08643761,227,0,0,0,227,10,164,73
08646066,0,0,0,0,0,0,166,0
08646160,626,0,0,0,698,0,3,695
08646470,0,0,0,0,0,0,64,0
08646500,195,0,0,0,967,0,92,875
08646911,0,0,0,0,0,0,50,0
08646528,0,0,0,0,0,0,56,0
08644433,0,0,0,0,0,0,79,0
08645073,19,194,0,0,213,0,188,25
08648638,0,0,0,0,58,0,120,0
08645757,0,0,0,0,0,0,88,0
08645988,72,0,0,0,72,0,110,0
08647532,0,0,0,0,0,0,81,0
08647726,0,0,0,0,19,0,278,0
08655279,0,0,0,0,0,0,96,0
08649037,0,0,0,0,0,0,0,0
08586666,0,0,0,0,0,0,1,0
08650027,0,0,0,0,0,0,108,0
08650894,0,0,0,0,0,0,0,0
08652914,0,0,0,0,0,0,387,0
08650314,0,0,0,0,0,0,0,0
08650324,107,0,0,0,107,0,296,0
08650549,0,0,0,0,26,0,0,26
08650834,342,0,1262,257,1347,0,408,939
08646810,0,0,0,0,0,0,56,0
08651905,0,0,0,0,131,0,0,131
08651964,0,0,0,0,0,0,0,0
08651348,0,0,0,0,0,0,90,0
08651517,0,0,0,0,89,0,1,88
08651650,96,0,0,0,96,0,98,0
08652723,0,0,0,0,0,0,89,0
08652113,0,0,0,0,0,0,65,0
08652867,0,0,0,0,0,0,0,0
08653059,178,0,0,0,178,0,353,0
08653294,54,858,0,0,912,0,495,417
08653425,51,0,0,0,694,0,0,694
08655316,0,0,0,0,0,0,0,0
08669674,340,0,0,0,340,0,105,235
08653824,0,0,0,0,0,0,103,0
08653903,0,0,0,0,0,0,166,0
08654217,0,0,0,0,0,0,0,0
08654453,8,0,0,0,23,0,214,0
08654760,281,0,0,0,281,0,118,163
08652684,0,0,0,0,0,0,63,0
08655863,74,0,0,0,74,0,0,74
08655879,0,0,0,0,777,0,164,613
08656440,0,0,0,0,0,0,64,0
08657145,0,0,0,0,0,0,46,0
08659046,0,330,0,0,330,0,313,17
08658106,0,0,0,0,0,0,121,0
08659021,0,0,0,0,0,0,0,0
08652605,0,0,0,0,0,0,0,0
08658341,0,0,0,0,0,0,0,0
08658590,10,0,0,0,10,0,238,0
08664099,0,0,0,0,0,0,154,0
08656977,0,0,0,0,0,0,32,0
08659308,0,0,0,0,0,0,79,0
08659356,0,0,0,0,0,0,0,0
08657590,0,0,0,0,8,0,213,0
08660451,0,0,0,0,0,0,0,0
08660124,0,0,0,0,0,0,6,0
08664238,0,0,0,0,29,0,189,0
08664235,0,0,0,0,0,0,104,0
08660920,110,0,0,0,110,0,0,110
08660886,0,0,0,0,0,0,223,0
08661359,0,0,0,0,0,0,96,0
08661539,366,0,0,0,366,0,87,279
08661937,0,0,0,0,52,0,0,52
08661944,0,0,0,0,0,0,150,0
08662022,0,0,0,0,0,0,99,0
08662119,0,0,0,0,39,0,185,0
08662125,0,0,0,0,0,0,154,0
08664064,0,0,0,0,0,0,64,0
08661334,0,0,0,0,0,0,90,0
08663831,0,0,0,0,0,0,39,0
08664185,0,0,0,0,0,0,0,0
08664575,0,0,0,0,242,0,120,122
08664627,56,0,0,0,56,-107,71,0
08664786,0,0,0,0,59,0,50,9
08665840,0,0,0,0,0,0,45,0
08665364,0,0,0,0,0,0,31,0
08665377,0,0,0,0,224,0,5,219
08665464,0,0,0,0,0,0,0,0
08666600,0,0,0,0,4,0,30,0
08666680,0,0,0,0,26,0,217,0
08665371,0,0,0,0,0,0,67,0
08665766,0,0,0,0,0,0,164,0
08640885,0,0,0,0,0,0,84,0
08665952,0,0,0,0,0,0,0,0
08633769,0,0,0,0,0,0,181,0
08668264,298,0,0,0,298,0,133,165
08667278,0,0,0,0,0,0,31,0
08670204,0,0,0,0,10,0,120,0
08667881,9,0,0,0,9,0,135,0
08668153,0,0,0,0,0,0,77,0
08669006,0,0,0,0,19,0,120,0
08669988,0,0,0,0,0,0,166,0
08667493,0,0,0,0,8,0,84,0
08668752,0,0,0,0,0,0,0,0
08669689,50,0,0,0,50,0,167,0
08671117,0,0,0,0,0,0,52,0
08669598,0,0,0,0,0,0,121,0
08668478,0,0,0,0,0,0,318,0
08671818,0,0,0,0,0,0,206,0
08669781,0,0,0,0,0,0,0,0
08670466,0,0,0,0,0,0,0,0
08670582,68,0,0,0,147,0,212,0
08670609,59,0,0,0,59,0,149,0
08670439,0,0,0,0,0,0,66,0
08672073,0,0,0,0,0,0,145,0
08672257,0,0,0,0,0,0,90,0
08672065,0,0,0,0,0,0,32,0
08578636,0,0,0,0,0,0,85,0
08666372,0,0,0,0,0,0,148,0
08669805,0,0,0,0,0,0,122,0
08671368,0,0,0,0,0,0,282,0
08671376,0,0,0,0,0,0,195,0
08671522,0,0,0,0,0,0,41,0
08671548,45,0,0,0,119,0,120,0
08672183,180,0,0,0,180,-4,0,176
08670850,0,0,0,0,0,0,64,0
08671684,6,0,0,0,6,0,49,0
08671719,0,0,0,0,0,0,91,0
08671589,0,0,0,0,0,0,112,0
08672442,133,290,0,0,423,0,1014,0
08672802,89,0,0,0,89,0,169,0
08672691,44,0,0,0,44,0,103,0
08673327,1,0,0,0,42,0,68,0
08672983,0,0,0,0,0,0,99,0
08673562,0,0,0,0,0,0,75,0
08674278,0,0,0,0,19,0,133,0
08674553,0,0,0,0,0,0,110,0
08674353,0,0,0,0,0,0,85,0
08675266,0,0,0,0,0,0,73,0
08675280,0,0,0,0,1030,0,2,1028
08676575,0,0,0,0,0,0,137,0
08674518,0,0,0,0,0,0,164,0
08674519,0,0,0,0,0,0,59,0
08674517,4,0,0,0,4,0,141,0
08674584,0,0,0,0,0,0,55,0
08675413,0,0,0,0,0,0,222,0
08678394,0,0,0,0,0,0,205,0
08674865,10,0,0,0,10,0,50,0
08675011,0,0,0,0,0,0,112,0
08675069,0,0,0,0,0,0,76,0
08675139,0,0,0,0,0,0,154,0
08675665,572,0,0,0,572,0,3,569
08676500,1098,0,0,0,2182,0,8,2174
08675837,0,0,0,0,0,0,94,0
08675884,0,0,0,0,0,0,219,0
08669313,506,0,0,0,506,0,625,0
08676708,34,0,0,0,45,0,47,0
08679425,0,0,0,0,0,0,57,0
08677119,44,0,0,0,44,0,184,0
08677266,0,0,0,0,0,0,78,0
08677402,0,0,0,0,0,0,256,0
08677752,0,0,0,0,0,0,92,0
08677824,0,0,0,0,6,0,281,0
08677908,0,0,0,0,7,0,120,0
08669480,0,0,0,0,7,0,116,0
08678178,0,0,0,0,0,0,85,0
08678678,0,0,0,0,0,0,89,0
08678699,320,0,0,0,320,0,190,130
08680224,0,0,0,0,17,0,151,0
08678862,0,0,0,0,248,0,142,106
08679031,0,0,0,0,0,0,0,0
08679098,0,0,0,0,0,0,149,0
08679250,0,0,0,0,0,0,135,0
08679330,0,0,0,0,151,49,172,28
08679739,0,0,0,0,0,0,189,0
08596221,0,0,0,0,0,0,665,0
08679783,0,0,0,0,0,0,32,0
08679987,0,0,0,0,0,0,98,0
08679979,109,0,0,0,109,0,203,0
08680067,229,232,0,0,461,0,980,0
08680146,0,0,0,0,0,0,0,0
08680139,0,0,0,0,0,0,45,0
08680476,0,0,0,0,60,0,120,0
08680864,0,0,0,0,0,0,201,0
08682047,0,0,0,0,0,0,198,0
08683002,0,0,0,0,0,0,105,0
08682402,0,0,0,0,0,0,0,0
08683762,0,0,0,0,93,0,321,0
08682997,59,0,0,0,59,0,194,0
08683734,0,0,0,0,0,0,109,0
08586740,0,0,0,0,0,0,500,0
08683411,0,0,0,0,43,0,120,0
08684558,0,0,0,0,0,0,70,0
08684965,0,0,0,0,0,0,173,0
08681219,140,106,0,0,246,0,288,0
08684717,0,0,0,0,0,0,0,0
08684811,0,0,0,0,71,0,120,0
08684815,0,0,0,0,60,0,61,0
08681412,334,0,0,0,334,0,235,99
08686229,0,0,0,0,0,0,9,0
08685555,0,0,0,0,86,0,0,86
08685788,0,0,0,0,96,0,324,0
08686934,0,0,0,0,402,0,120,282
08682562,0,0,0,0,0,0,190,0
08687288,0,0,0,0,17,0,120,0
08687179,0,0,0,0,0,0,0,0
08686683,0,0,0,0,49,0,293,0
08686792,0,0,0,0,278,0,268,10
08687643,0,0,0,0,0,0,154,0
08687691,0,0,0,0,0,0,79,0
08687888,0,0,0,0,0,0,0,0
08690442,0,0,0,0,0,0,0,0
08681596,125,0,0,0,125,-182,156,0
08681866,0,0,0,0,0,0,43,0
08687945,555,0,0,0,555,-48,146,361
08688229,0,0,0,0,0,0,58,0
08688225,0,0,0,0,0,0,174,0
08688235,0,0,0,0,0,0,75,0
08690652,0,0,0,0,0,0,360,0
08688299,0,0,0,0,136,0,72,64
08688337,0,0,0,0,0,0,0,0
08689096,50,0,0,0,50,0,350,0
08689113,0,0,0,0,11,0,305,0
08690629,0,0,0,0,0,0,0,0
08689097,0,0,0,0,0,0,92,0
08682743,0,0,0,0,0,0,90,0
08688777,0,0,0,0,13,0,225,0
08688946,190,0,0,0,190,0,127,63
08688957,0,0,0,0,42,0,123,0
08690136,0,0,0,0,0,0,162,0
08690708,0,0,0,0,0,0,61,0
08690557,0,0,0,0,0,0,8,0
08690813,0,0,0,0,0,0,71,0
08693586,0,0,0,0,181,0,64,117
08695175,0,0,0,0,60,0,120,0
08691584,21,0,0,0,21,0,101,0
08691588,0,0,0,0,0,0,105,0
08692455,0,0,0,0,0,0,145,0
08649643,0,0,0,0,0,0,136,0
08692475,0,0,0,0,0,0,0,0
08692619,0,0,0,0,2,0,129,0
08692670,0,0,0,0,0,0,18,0
08693352,0,0,0,0,0,0,40,0
08693359,0,0,0,0,0,0,30,0
08692989,0,0,0,0,0,0,60,0
08694194,0,0,0,0,15,0,120,0
08694431,0,0,0,0,0,0,142,0
08687434,0,0,0,0,0,0,183,0
08694906,74,0,0,0,74,0,163,0
08695482,0,0,0,0,0,0,0,0
08695909,0,0,0,0,243,0,0,243
08695692,127,0,0,0,127,0,98,29
08696207,0,0,0,0,0,0,0,0
08696295,0,0,0,0,0,0,443,0
08699774,0,0,0,0,0,0,112,0
08700728,0,0,0,0,26,0,120,0
08696404,0,0,0,0,0,0,140,0
08696548,0,0,0,0,57,0,78,0
08696517,0,0,0,0,38,0,120,0
08698335,0,0,0,0,0,0,0,0
08698089,0,0,0,0,0,0,41,0
08698511,0,0,0,0,0,0,57,0
08699898,0,0,0,0,0,0,166,0
08706989,13,0,0,0,13,0,112,0
08700737,672,312,0,0,984,0,641,343
08696988,0,0,0,0,0,0,0,0
08698947,2,0,0,0,2,0,14,0
08624447,26,0,0,0,26,0,106,0
08697057,0,0,0,0,0,0,1,0
08697115,118,0,0,0,118,0,129,0
08699946,0,0,0,0,0,0,191,0
08700042,0,0,0,0,0,0,153,0
08701154,0,0,0,0,0,0,262,0
08701457,0,0,0,0,0,0,351,0
08701764,298,74,0,0,372,0,0,372
08648142,302,0,0,0,302,0,0,302
08701827,0,0,0,0,53,0,120,0
08701988,0,0,0,0,0,0,0,0
08701996,0,0,0,0,89,0,121,0
08702203,0,0,0,0,0,0,0,0
08702306,0,0,0,0,16,0,89,0
08646321,0,0,0,0,0,0,50,0
08697478,68,0,0,0,68,0,0,68
08700427,359,52,0,0,411,0,88,323
08700519,0,0,0,0,0,0,0,0
08702920,0,0,0,0,0,0,68,0
08703249,0,0,0,0,0,0,0,0
08703399,36,0,0,0,36,0,252,0
08703902,319,0,0,0,319,0,165,154
08697278,0,0,0,0,0,0,27,0
08703501,0,0,0,0,0,0,0,0
08697542,344,0,0,0,344,0,548,0
08704400,129,0,0,0,628,0,129,499
08708163,0,0,0,0,0,0,65,0
08697628,56,0,0,0,56,0,1,55
08704085,0,0,0,0,0,0,85,0
08704107,141,0,0,0,141,0,421,0
08704138,0,0,0,0,63,0,120,0
08704252,0,0,0,0,0,0,156,0
08705321,0,0,0,0,0,0,182,0
08705379,0,0,0,0,0,0,0,0
08705477,0,0,0,0,0,0,721,0
08708164,81,0,0,0,81,0,63,18
08705613,1,0,0,0,1,0,82,0
08706185,0,0,0,0,0,0,0,0
08707046,0,0,0,0,31,120,120,31
08697894,0,0,0,0,0,0,175,0
08706525,0,0,0,0,80,0,120,0
08707079,0,0,0,0,0,0,140,0
08707232,0,0,0,0,0,0,154,0
08711628,0,0,0,0,58,0,274,0
08697954,0,0,0,0,0,0,61,0
08706487,0,0,0,0,33,0,0,33
08707407,0,0,0,0,0,0,282,0
08708354,252,0,0,0,252,0,120,132
08707617,0,0,0,0,0,0,128,0
08708326,0,0,0,0,0,0,36,0
08708413,0,0,0,0,0,0,0,0
08708573,52,0,0,0,52,0,0,52
08711359,0,0,0,0,0,0,0,0
08706666,0,0,0,0,0,0,118,0
08709071,0,0,0,0,31,0,185,0
08709342,0,0,0,0,51,0,175,0
08709354,363,0,0,0,363,0,99,264
08707860,0,0,0,0,0,0,469,0
08709658,0,0,0,0,0,0,174,0
08709783,0,0,0,0,0,0,144,0
08709882,373,793,0,0,1166,0,539,627
08709948,0,0,0,0,0,0,0,0
08709879,344,0,0,0,344,0,92,252
08711656,0,0,0,0,0,0,93,0
08710066,0,0,0,0,0,0,150,0
08709890,0,0,0,0,0,0,218,0
08712161,0,0,0,0,0,0,133,0
08712270,0,0,0,0,0,0,0,0
08712536,0,0,0,0,74,0,19,55
08710108,0,0,0,0,0,0,0,0
08713050,0,0,0,0,0,0,75,0
08713236,0,0,0,0,0,0,260,0
08712586,0,0,0,0,0,0,491,0
08713768,0,0,0,0,0,0,123,0
08713800,0,0,0,0,0,0,36,0
08713929,0,0,0,0,9,0,120,0
08716641,0,0,0,0,0,0,128,0
08714190,0,0,0,0,0,0,111,0
08714532,0,0,0,0,0,0,87,0
08714638,0,0,0,0,0,0,0,0
08714437,0,0,0,0,0,0,206,0
08704597,0,0,0,0,0,0,54,0
08714808,0,0,0,0,0,0,120,0
08714962,242,0,0,0,242,0,50,192
08715037,0,0,0,0,0,0,120,0
08715119,0,0,0,0,0,0,0,0
08715122,0,0,0,0,0,0,120,0
08715121,17,0,0,0,54,0,285,0
08714155,0,0,0,0,0,0,55,0
08714148,0,0,0,0,0,0,0,0
08715571,0,0,0,0,0,0,0,0
08716597,0,0,0,0,0,0,30,0
08715899,0,0,0,0,0,0,67,0
08715946,0,0,0,0,0,0,204,0
08716608,0,0,0,0,0,0,132,0
08716910,0,0,0,0,71,0,121,0
08724304,0,0,0,0,4,0,120,0
08716954,0,0,0,0,9,0,0,9
08717072,0,0,0,0,89,0,370,0
08717162,0,0,0,0,36,0,150,0
08717435,0,0,0,0,0,0,53,0
08717434,4,0,0,0,4,0,125,0
08709226,0,0,0,0,0,0,134,0
08704773,0,0,0,0,3,0,59,0
08710829,0,0,0,0,0,0,34,0
08634028,0,0,0,0,0,0,0,0
08717699,0,0,0,0,0,0,94,0
08717075,7,0,0,0,7,0,83,0
08719259,0,0,0,0,0,0,120,0
08719262,667,0,0,0,667,0,351,316
08719439,0,0,0,0,0,0,123,0
08719579,85,0,0,0,85,0,0,85
08719571,132,0,0,0,132,0,280,0
08719657,0,0,0,0,0,0,78,0
08719776,0,0,0,0,0,0,0,0
08719639,0,0,0,0,0,0,358,0
08719986,0,0,0,0,0,0,53,0
08720163,0,0,0,0,0,0,76,0
08721100,0,0,0,0,60,0,164,0
08721205,0,0,0,0,0,0,270,0
08721219,0,0,0,0,51,0,92,0
08721340,0,0,0,0,0,0,71,0
08721382,0,0,0,0,11,0,126,0
08722849,0,0,0,0,0,0,116,0
08725215,0,0,0,0,0,0,122,0
08720123,0,0,0,0,0,0,184,0
08720003,0,0,0,0,0,0,179,0
08720092,104,0,0,0,104,0,473,0
08722570,32,0,0,0,32,0,212,0
08722600,0,0,0,0,0,0,90,0
08722640,0,0,0,0,0,0,115,0
08722633,0,0,0,0,0,0,97,0
08718418,532,0,0,0,532,0,3,529
08718485,175,0,0,0,199,0,192,7
08652573,0,0,0,0,0,0,89,0
08720565,0,0,0,0,64,0,184,0
08722395,247,0,0,0,247,0,56,191
08720563,0,0,0,0,0,0,12,0
08723301,0,0,0,0,0,0,0,0
08723303,0,0,0,0,5,0,207,0
08723725,0,0,0,0,81,0,120,0
08723825,0,0,0,0,530,0,215,315
08724541,26,0,0,0,26,0,86,0
08724314,0,0,0,0,17,0,87,0
08723889,0,0,0,0,0,0,60,0
08724463,0,0,0,0,32,0,264,0
08718573,280,0,0,0,280,0,201,79
08720662,5,0,0,0,5,0,315,0
08720784,0,0,0,0,0,0,98,0
08720910,0,0,0,0,0,0,244,0
08723623,0,0,0,0,0,0,56,0
08720911,0,0,0,0,0,0,0,0
08725400,0,0,0,0,0,0,132,0
08720882,0,0,0,0,19,0,42,0
08725503,102,0,0,0,102,0,85,17
08726089,191,0,0,0,191,-101,90,0
08726211,432,0,0,0,432,0,1363,0
08726865,293,0,0,0,293,0,596,0
08722269,0,0,0,0,0,0,83,0
08722434,0,0,0,0,0,0,88,0
08725936,0,0,0,0,0,0,0,0
08726733,0,0,0,0,0,0,0,0
08727862,0,0,0,0,0,0,0,0
08728269,0,0,0,0,0,0,196,0
08718482,84,0,0,0,84,0,206,0
08728191,0,0,0,0,14,0,96,0
08728463,781,0,0,0,781,-52,178,551
08728467,0,0,0,0,0,0,118,0
08728780,0,0,0,0,0,0,133,0
08728894,0,0,0,0,0,0,350,0
08729289,11,0,0,0,11,0,254,0
08728742,186,0,0,0,186,0,265,0
08729483,0,0,0,0,0,0,249,0
08730015,0,0,0,0,0,0,78,0
08730648,0,0,0,0,0,0,51,0
08721311,0,0,0,0,0,0,74,0
08722213,0,0,0,0,0,0,36,0
08727616,0,0,0,0,0,0,0,0
08730061,0,0,0,0,163,0,152,11
08731499,0,121,0,0,121,0,532,0
08730930,0,0,0,0,0,0,120,0
08731566,157,0,0,0,157,0,201,0
08733072,0,0,0,0,0,0,137,0
08730818,0,0,0,0,0,0,111,0
08733301,0,0,0,0,0,0,148,0
08733381,0,0,0,0,0,0,67,0
08733698,0,0,0,0,0,0,97,0
08733391,0,0,0,0,0,0,507,0
08733792,0,0,0,0,0,0,0,0
08734054,0,0,0,0,0,0,169,0
08734011,278,0,0,0,278,0,169,109
08727520,0,0,0,0,0,0,120,0
08732319,0,0,0,0,0,0,273,0
08734212,0,0,0,0,0,0,261,0
08734326,0,0,0,0,0,0,81,0
08734308,0,0,0,0,0,0,0,0
08734324,0,0,0,0,0,0,73,0
08735812,0,0,0,0,0,0,0,0
08735809,0,0,0,0,0,0,53,0
08737109,0,0,0,0,0,0,239,0
08735416,0,0,0,0,0,0,0,0
08736019,72,0,0,0,72,0,240,0
08735572,0,0,0,0,0,0,114,0
08735836,0,176,0,0,176,0,131,45
08736326,0,0,0,0,0,0,71,0
08676143,1258,0,0,0,1258,0,86,1172
08736259,0,0,0,0,0,0,94,0
08736245,98,0,0,0,278,0,388,0
08736477,0,0,0,0,98,0,154,0
08738990,0,0,0,0,0,0,110,0
08738331,0,0,0,0,0,0,0,0
08740233,0,0,0,0,0,0,129,0
08624443,0,0,0,0,0,0,160,0
08739013,48,0,0,0,48,0,214,0
08739087,49,0,0,0,49,0,53,0
08739367,0,0,0,0,0,0,36,0
08739698,12,0,0,0,12,0,0,12
08741320,0,0,0,0,0,0,127,0
08741208,0,0,0,0,0,0,115,0
08738659,108,0,0,0,955,0,817,138
08738461,472,0,0,0,472,0,393,79
08739786,0,0,0,0,22,0,261,0
08739855,2,0,0,0,2,0,90,0
08739996,1,0,0,0,1,0,64,0
08741075,0,0,0,0,0,0,92,0
