application_number,event_code,recorded_date
04422875,SRCH,2001-01-25
04422875,TMOS,2001-01-25
04422875,SRCH,2000-09-14
04422875,LOST,2000-09-14
04422875,FOND,1994-03-09
04422875,SRCH,1994-02-17
04422875,LOST,1994-02-02
04422875,SRCH,1991-02-15
04422875,LOST,1991-02-11
04560201,SETS,2001-09-21
04526546,SETS,2001-09-21
04526546,TMOS,2001-06-29
04526546,SRCH,2001-06-08
04526546,TMOS,2001-03-27
04526546,SRCH,2001-03-05
04526546,LFLOST,2001-03-05
04526546,TMOS,2001-02-23
04526546,FOND,2001-02-23
04526546,SRCH,2000-12-20
04526546,LOST,2000-12-20
04526546,FOND,1994-12-29
04526546,TMOS,1994-11-03
04526546,SRCH,1994-10-27
04526546,SRCH,1994-09-29
04526546,LOST,1994-09-06
04526546,TMOS,1990-10-09
04526546,SRCH,1990-09-10
04526546,LOST,1990-08-30
04575498,SETS,2001-09-21
04572611,SETS,2001-09-21
04421897,LFFOUND,2004-02-05
04421897,LFLOST,2003-09-11
04421897,LFFOUND,2003-05-29
04421897,LFLOST,2002-10-22
04421897,SETS,2001-09-20
04421897,TMOS,2001-02-23
04421897,FOND,2001-02-23
04421897,TMOS,2001-01-19
04421897,SRCH,2000-12-13
04421897,TMOS,2000-12-13
04421897,SRCH,2000-09-14
04421897,LOST,2000-09-14
04421897,FOND,1993-06-15
04421897,TMOS,1993-06-10
04421897,SRCH,1993-05-14
04421897,LOST,1993-05-06
04421897,FOND,1992-06-19
04421897,LOST,1992-05-12
04421897,TMOS,1991-03-01
04421897,SRCH,1991-02-15
04421897,LOST,1991-02-11
04466218,SETS,2001-09-20
04466218,LOST,1990-04-03
04458634,SETS,2001-09-20
04458634,TMOS,1988-02-10
04458634,SRCH,1988-02-10
04458634,LOST,1988-02-10
04458634,SRCH,1987-11-16
04458634,LOST,1987-11-10
04576178,SETS,2001-09-21
04577563,SETS,2001-09-21
04446715,SETS,2001-09-20
04580290,SETS,2001-09-21
04566063,SETS,2001-09-21
04577552,SETS,2001-09-21
04577552,DOCK,1985-08-05
04583219,LFFOUND,2015-05-04
04583219,SETS,2001-09-21
04587363,SETS,2001-09-21
04580204,SETS,2001-09-21
04587365,SETS,2001-09-21
04423034,SETS,2001-09-20
04423034,SRCH,1983-06-21
04423034,LOST,1983-06-15
04578318,SETS,2001-09-21
04578318,DOCK,1996-02-14
04578318,FOND,1992-12-23
04578318,TMOS,1992-07-02
04578318,SRCH,1992-06-05
04578318,LOST,1992-05-28
04578318,SRCH,1991-11-08
04578318,SRCH,1991-11-07
04578318,TMOS,1991-09-13
04578318,SRCH,1991-08-14
04578318,LOST,1991-08-12
04578318,SRCH,1990-04-09
04578318,LOST,1990-03-28
04405673,SETS,2001-09-20
04588162,SETS,2001-09-21
04404166,SETS,2001-09-20
04589018,DOCK,1979-08-31
04589018,SETS,2001-09-21
04589018,MN/=.,1979-08-31
04589018,N/=.,1979-08-31
04589018,DOCK,1979-08-31
04589018,OIPE,1979-08-31
04593267,SETS,2001-09-21
04589670,SETS,2001-09-21
04589670,DOCK,1985-08-13
04597836,SETS,2001-09-21
04593504,SETS,2001-09-21
04403444,SETS,2001-09-20
04377036,SETS,2001-09-20
04377036,SRCH,1985-05-31
04601134,SETS,2001-09-21
04598919,SETS,2001-09-21
04601874,SETS,2001-09-21
04372362,SETS,2001-09-20
04349765,SETS,2001-09-20
04595809,SETS,2001-09-21
04603102,SETS,2001-09-21
04607390,SETS,2001-09-21
04576580,SETS,2001-09-21
04576580,SRCH,1990-10-01
04576580,LOST,1990-09-24
04576580,SRCH,1990-07-11
04576580,LOST,1990-07-09
04576580,SRCH,1990-01-03
04576580,SRCH,1989-12-28
04576580,LOST,1989-12-18
04576580,LOST,1988-03-17
04576580,SRCH,1987-09-08
04576580,LOST,1987-09-08
04576580,SRCH,1987-05-28
04576580,LOST,1987-05-28
04602291,SETS,2001-09-21
04602291,SRCH,1984-01-10
04602291,LOST,1984-01-10
04612202,SETS,2001-09-21
04609670,SETS,2001-09-21
04609670,FOND,1991-12-11
04609670,SRCH,1991-12-10
04609670,LOST,1991-12-03
04617859,SETS,2001-09-21
04614728,SETS,2001-09-21
04617627,SETS,2001-09-21
04617627,N084,1979-11-30
04617627,MN/=.,1979-09-25
04617627,N/=.,1979-09-25
04617860,SETS,2001-09-21
04617959,SETS,2001-09-21
04617959,SRCH,1985-01-07
04599578,SETS,2001-09-21
04619741,SETS,2001-09-21
04622947,SETS,2001-09-21
04621780,SETS,2001-09-21
04615277,SETS,2001-09-21
04629351,SETS,2001-09-21
04629311,SETS,2001-09-21
04628581,SETS,2001-09-21
04628581,TMOS,2001-02-14
04628581,FOND,2001-02-14
04628581,SRCH,2001-01-23
04628581,TMOS,2001-01-23
04628581,SRCH,2000-12-20
04628581,LOST,2000-12-20
04309560,SETS,2001-09-20
04360181,SETS,2001-09-20
04360181,N084,1979-12-26
04360181,MN/=.,1979-12-05
04360181,N/=.,1979-12-05
04346585,SETS,2001-09-20
04274349,SETS,2001-09-20
04270964,SETS,2001-09-20
04299818,SETS,2001-09-20
04296464,SETS,2001-09-20
04270545,SETS,2001-09-20
04632233,SETS,2001-09-21
04632233,TMOS,1986-05-01
04632233,SRCH,1986-05-01
04632233,SRCH,1984-05-23
04632233,LOST,1984-05-23
04632392,SETS,2001-09-21
04627243,SETS,2001-09-21
04635658,SETS,2001-09-21
04616208,SETS,2001-09-21
04616208,TMOS,1986-09-11
04616208,SRCH,1986-09-10
04616208,TMOS,1986-05-01
04616208,SRCH,1986-05-01
04616208,SRCH,1984-05-23
04637713,SETS,2001-09-21
04641348,SETS,2001-09-21
04636993,LFFOUND,2017-01-17
04636993,SETS,2001-09-21
04636993,FOND,1996-03-06
04636993,LOST,1996-03-01
04607302,SETS,2001-09-21
04643353,SETS,2001-09-21
04639249,SETS,2001-09-21
04639249,N570,1985-06-20
04639249,PA..,1985-05-28
04639249,DOCK,1985-04-11
04639249,SRCH,1984-12-11
04640959,SETS,2001-09-21
04593850,SETS,2001-09-21
04593850,TMOS,1993-04-19
04593850,SRCH,1993-03-19
04593850,LOST,1993-03-11
04593850,TMOS,1992-01-02
04593850,SRCH,1991-11-29
04593850,LOST,1991-11-25
04593850,TMOS,1991-05-14
04593850,SRCH,1991-04-16
04593850,LOST,1991-04-05
04646542,SETS,2001-09-21
04646542,TMOS,1986-05-20
04646542,LOST,1985-09-11
04646542,SRCH,1984-05-23
04646542,LOST,1984-05-23
04639883,SETS,2001-09-21
04639883,LOST,1989-02-21
04651891,SETS,2001-09-21
04651891,DOCK,1985-09-11
04598148,SETS,2001-09-21
04651295,SETS,2001-09-21
04587699,SETS,2001-09-21
04649764,SETS,2001-09-21
04654998,SETS,2001-09-21
04654052,SETS,2001-09-21
04654052,TMOS,1986-05-01
04654052,SRCH,1986-05-01
04654052,SRCH,1985-04-15
04654052,LOST,1985-04-15
04581208,SETS,2001-09-21
04645564,SETS,2001-09-21
04645564,PGM/,1988-03-25
04645564,ASIR,1987-11-23
04645564,A...,1987-10-02
04645564,XT/G,1987-10-02
04645564,MCTMS,1987-08-18
04645564,CTMS,1987-08-17
04645564,MCNTS,1987-08-03
04645564,CNTS,1987-08-03
04645564,XT/G,1987-07-09
04645564,SIR.,1987-07-09
04645564,MCTNF,1987-02-04
04645564,CTNF,1987-01-05
04645564,L135,1986-11-29
04645564,L134,1986-11-28
04645564,L133,1986-06-18
04645564,L133,1985-06-20
04645564,L133,1983-06-24
04645564,L132,1982-06-24
04655318,SETS,2001-09-21
04655318,FOND,1996-03-06
04655318,SRCH,1996-02-29
04655318,LOST,1996-02-22
04584608,SETS,2001-09-21
04577930,SETS,2001-09-21
04656388,SETS,2001-09-21
04656388,MN/=.,1979-08-20
04656388,N/=.,1979-08-20
04659606,GWPR,2002-06-21
04542368,LFLOST,2004-03-17
04542368,SETS,2001-09-21
04660997,SETS,2001-09-21
04656802,SETS,2001-09-21
04656802,FOND,1995-03-23
04656802,SRCH,1995-03-16
04656802,LOST,1995-03-03
04656802,SRCH,1990-06-27
04656802,LOST,1990-06-19
04660155,SETS,2001-09-21
04660155,SRCH,1983-06-21
04660155,LOST,1983-06-21
04660132,SETS,2001-09-21
04660132,TMOS,1988-08-24
04660132,SRCH,1988-08-09
04660132,TMOS,1986-05-01
04660132,SRCH,1986-05-01
04660132,SRCH,1985-10-09
04660132,LOST,1985-10-09
04662696,SETS,2001-09-21
04661988,SETS,2001-09-21
04661988,TMOS,1986-05-01
04661988,SRCH,1986-05-01
04661988,SRCH,1985-03-15
04661988,LOST,1985-03-15
04663421,SETS,2001-09-21
04540170,SETS,2001-09-21
04540170,SRCH,1984-12-11
04540170,LOST,1984-12-11
04661468,SETS,2001-09-21
04662907,SETS,2001-09-21
04662907,DOCK,1983-09-27
04569423,SETS,2001-09-21
04569423,DOCK,1981-12-15
04670646,SETS,2001-09-21
04667993,SETS,2001-09-21
04667993,SRCH,1985-01-08
04665214,SETS,2001-09-21
04574077,SETS,2001-09-21
04574077,TMOS,1986-05-01
04574077,SRCH,1986-05-01
04574077,SRCH,1985-07-26
04574077,LOST,1985-07-26
04671995,SETS,2001-09-21
04671995,TMOS,1986-11-04
04671995,SRCH,1986-11-04
04671995,LOST,1986-09-04
04671995,TMOS,1986-04-22
04671995,SRCH,1986-03-05
04671995,LOST,1986-03-05
04672746,SETS,2001-09-21
04678502,SETS,2001-09-21
04680483,SETS,2001-09-21
04672437,SETS,2001-09-21
04672437,TMOS,1996-04-09
04672437,SRCH,1996-03-20
04672437,LOST,1996-03-15
04672437,SRCH,1996-03-11
04672437,LOST,1996-03-07
04672437,TMOS,1995-08-18
04672437,SRCH,1995-07-24
04672437,LOST,1995-07-11
04672437,TMOS,1995-01-05
04672437,SRCH,1994-12-05
04672437,LOST,1994-11-28
04672437,FOND,1992-02-27
04672437,SRCH,1992-02-26
04672437,FOND,1992-02-18
04672437,LOST,1992-02-12
04665526,SETS,2001-09-21
04665526,SRCH,1990-09-10
04665526,LOST,1990-09-10
04665526,LOST,1990-08-30
04665526,SRCH,1988-07-12
04665526,LOST,1988-06-27
04665526,SRCH,1988-01-28
04665526,LOST,1988-01-15
04665526,LOST,1987-11-13
04569805,SETS,2001-09-21
04673150,SETS,2001-09-21
04677413,SETS,2001-09-21
04573148,SETS,2001-09-21
04681737,SETS,2001-09-21
04681737,SRCH,1984-05-22
04681737,LOST,1984-05-22
04684037,SETS,2001-09-21
04688349,SETS,2001-09-21
04689010,SETS,2001-09-21
04551873,SETS,2001-09-21
04687608,SETS,2001-09-21
04691866,SETS,2001-09-21
04690940,SETS,2001-09-21
04682645,SETS,2001-09-21
04688302,SETS,2001-09-21
04688302,TMOS,1993-07-02
04688302,SRCH,1993-06-11
04688302,LOST,1993-06-07
04688302,TMOS,1989-06-21
04688302,SRCH,1989-05-31
04688302,LOST,1989-05-23
04688302,TMOS,1988-10-20
04688302,SRCH,1988-09-23
04688302,LOST,1988-09-16
04688302,TMOS,1987-07-21
04688302,SRCH,1987-06-29
04688302,LOST,1987-06-29
04688302,TMOS,1987-03-03
04688302,LOST,1987-02-10
04688302,SRCH,1987-02-02
04688302,LOST,1987-01-21
04688302,LOST,1986-05-13
04688302,TMOS,1986-04-22
04688302,LOST,1986-01-07
04688302,LOST,1985-11-14
04688302,SRCH,1985-06-17
04688302,LOST,1985-06-17
04688302,SRCH,1985-06-14
04688302,LOST,1985-06-14
04688302,SRCH,1985-01-09
04680759,SETS,2001-09-21
04680759,SRCH,1984-12-10
04680759,LOST,1984-12-10
04680759,SRCH,1984-11-28
04680759,LOST,1984-11-28
04693698,SETS,2001-09-21
04690407,SETS,2001-09-21
04684235,LFLOST,2005-06-10
04684235,SETS,2001-09-21
04692725,SETS,2001-09-21
04692462,SETS,2001-09-21
04697492,SETS,2001-09-21
04697492,SRCH,1988-08-18
04545972,SETS,2001-09-21
04538978,SETS,2001-09-21
04536905,SETS,2001-09-21
04525573,SETS,2001-09-21
04517300,SETS,2001-09-21
04701699,SETS,2001-09-21
04702533,SETS,2001-09-21
04702204,SETS,2001-09-21
04700607,SETS,2001-09-21
04701794,SETS,2001-09-21
04701794,DOCK,1986-04-09
04701794,DOCK,1985-08-30
04703175,SETS,2001-09-21
04703175,TMOS,1986-05-01
04703175,SRCH,1986-05-01
04703175,SRCH,1984-10-04
04703175,LOST,1984-10-04
04704488,SETS,2001-09-21
04702189,LFFOUND,2016-11-21
04702189,LFFOUND,2006-07-06
04702189,LFLOST,2006-06-14
04702189,SETS,2001-09-21
04703497,SETS,2001-09-21
04703497,MN/=.,1979-10-04
04703497,N/=.,1979-10-04
04703497,DOCK,1979-10-04
04703497,OIPE,1979-10-04
04704549,SETS,2001-09-21
04704336,SETS,2001-09-21
04704336,TMOS,1986-05-01
04704336,SRCH,1986-05-01
04704336,SRCH,1985-07-22
04704336,LOST,1985-04-15
04704336,SRCH,1985-03-01
04697798,SETS,2001-09-21
04697798,FOND,1998-06-03
04697798,TMOS,1997-06-25
04697798,SRCH,1997-01-29
04697798,LOST,1996-12-20
04697798,LOST,1996-12-20
04697798,TMOS,1991-01-31
04697798,SRCH,1991-01-04
04697798,LOST,1990-12-21
04700086,LFLOST,2004-03-17
04700086,SETS,2001-09-21
04700086,SRCH,1983-05-04
04700086,LOST,1983-04-29
04705539,SETS,2001-09-21
04705539,TMOS,1997-08-15
04705539,SRCH,1997-06-24
04705539,LOST,1997-06-19
04705921,SETS,2001-09-21
04705213,LFFOUND,2017-01-17
04705213,LFFOUND,2016-11-21
04705213,LFFOUND,2002-11-12
04705213,LFLOST,2002-06-28
04705213,LFLOST,2002-02-19
04705213,SETS,2001-09-21
04705213,TMOS,2001-01-16
04705213,FOND,2001-01-16
04705213,SRCH,2000-12-15
04705213,LOST,2000-12-15
04705213,SRCH,1990-09-12
04705213,LOST,1990-09-04
04707615,SETS,2001-09-21
04697761,SETS,2001-09-21
04697761,TMOS,1986-05-01
04697761,SRCH,1986-05-01
04697761,LOST,1985-07-08
04697761,LOST,1985-02-28
04697761,SRCH,1984-12-10
04697761,LOST,1984-12-10
04697761,SRCH,1984-11-20
04697761,LOST,1984-11-20
04712222,SETS,2001-09-21
04695817,LFFOUND,2016-11-21
04695817,SETS,2001-09-21
04695817,DOCK,1996-02-14
04695817,FOND,1993-01-26
04695817,SRCH,1993-01-12
04695817,SRCH,1993-01-12
04695817,LOST,1992-12-14
04695817,TMOS,1992-07-02
04695817,SRCH,1992-06-05
04695817,LOST,1992-05-28
04695817,LOST,1992-05-28
04695817,TMOS,1992-01-13
04695817,SRCH,1991-11-20
04695817,LOST,1991-11-13
04695817,LOST,1991-01-30
04695817,TMOS,1990-10-24
04695817,SRCH,1990-10-22
04695817,LOST,1990-10-12
04695817,TMOS,1990-06-06
04695817,SRCH,1990-05-09
04695817,LOST,1990-05-09
04695817,TMOS,1990-05-04
04695817,LOST,1990-05-02
04695817,SRCH,1990-04-09
04695817,LOST,1990-03-29
04695817,TMOS,1989-11-27
04695817,SRCH,1989-11-01
04695817,LOST,1989-11-01
04695817,TMOS,1988-09-20
04695817,SRCH,1988-08-23
04695817,TMOS,1987-03-17
04695817,SRCH,1986-12-03
04695817,LOST,1986-12-01
04695817,SRCH,1986-11-20
04695817,LOST,1986-11-17
04695817,SRCH,1986-11-07
04695817,LOST,1986-11-05
04695817,SRCH,1986-10-27
04695817,LOST,1986-10-21
04695817,LOST,1986-08-22
04695817,LOST,1986-08-06
04695817,SRCH,1986-05-30
04695817,LOST,1986-05-30
04715843,SETS,2001-09-21
04694985,SETS,2001-09-21
04715571,LFFOUND,2016-08-24
04715571,SETS,2001-09-21
04716190,SETS,2001-09-21
04704643,SETS,2001-09-21
04704643,N570,1988-06-01
04704643,PA..,1988-04-04
04691676,LFLOST,2002-12-19
04691676,LFLOST,2002-07-10
04691676,LFLOST,2002-07-03
04691676,LFLOST,2002-07-01
04691676,SETS,2001-09-21
04691676,SRCH,2000-12-20
04691676,LOST,2000-12-20
04691676,FOND,1992-04-21
04691676,SRCH,1992-04-16
04691676,SRCH,1992-03-19
04691676,LOST,1992-03-16
04691676,FOND,1991-12-23
04691676,SRCH,1991-11-21
04691676,LOST,1991-11-12
04690237,SETS,2001-09-21
04718691,SETS,2001-09-21
04689435,SETS,2001-09-21
04707915,SETS,2001-09-21
04707915,N570,1988-06-01
04707915,PA..,1988-04-04
04710518,LFLOST,2003-08-27
04710518,LFFOUND,2002-07-19
04710518,LFLOST,2002-03-19
04710518,LFLOST,2002-02-22
04710518,LOST,2001-11-08
04710518,SRCH,2001-11-08
04710518,SETS,2001-09-21
04710518,FOND,2001-07-20
04710518,TMOS,2001-07-20
04710518,LOST,2001-07-16
04710518,SRCH,2001-07-16
04710518,TMOS,2001-05-10
04710518,FOND,2001-05-10
04710518,SRCH,2000-12-20
04710518,LOST,2000-12-20
04710518,FOND,1992-07-17
04710518,LOST,1992-07-06
04710518,SRCH,1984-05-23
04710518,LOST,1984-05-23
04718088,SETS,2001-09-21
04718088,DOCK,1981-09-21
04667624,SETS,2001-09-21
04667624,PGM/,1996-12-20
04667624,PGM/,1996-08-06
04667624,DOCK,1996-05-07
04667624,ASIR,1996-04-19
04667624,MCNTS,1996-04-02
04667624,CNTS,1996-04-02
04667624,WIPS,1996-04-02
04667624,SIR.,1996-03-18
04667624,XT/G,1996-03-18
04667624,MCTFR,1995-11-15
04667624,CTFR,1995-11-15
04667624,AF/D,1995-08-10
04667624,XT/G,1995-08-01
04667624,XT/G,1995-06-15
04667624,MCTNF,1995-03-13
04667624,CTNF,1995-03-10
04667624,L135,1995-02-08
04667624,DOCK,1995-02-03
04667624,L134,1995-01-23
04667624,L133,1994-09-02
04667624,L133,1993-09-03
04667624,L133,1992-09-09
04667624,L133,1992-09-09
04667624,L133,1991-09-05
04667624,L133,1990-09-06
04667624,L133,1989-09-06
04667624,L133,1988-09-07
04667624,L133,1987-09-04
04667624,L133,1986-09-08
04667624,L133,1985-09-10
04667624,L133,1984-09-10
04667624,L133,1983-09-13
04667624,L132,1982-09-16
04716271,SETS,2001-09-21
04719924,SETS,2001-09-21
04677098,SETS,2001-09-21
04716547,SETS,2001-09-21
04720913,SETS,2001-09-21
04678560,SETS,2001-09-21
04725401,SETS,2001-09-21
04677884,SETS,2001-09-21
04672457,SETS,2001-09-21
04662457,SETS,2001-09-21
04721551,SETS,2001-09-21
04728039,SETS,2001-09-21
04663324,SETS,2001-09-21
04726017,SETS,2001-09-21
04663338,SETS,2001-09-21
04728933,SETS,2001-09-21
04727563,SETS,2001-09-21
04727563,SRCH,1990-07-27
04727563,LOST,1990-07-20
04727563,SRCH,1990-03-13
04727563,LOST,1990-03-07
04730530,SETS,2001-09-21
04730790,SETS,2001-09-21
04727464,SETS,2001-09-21
04715242,SETS,2001-09-21
04715242,TMOS,1986-05-01
04715242,SRCH,1986-05-01
04715242,SRCH,1984-05-23
04715242,LOST,1984-05-23
04657989,SETS,2001-09-21
04733287,SETS,2001-09-21
04733436,SETS,2001-09-21
04735199,SETS,2001-09-21
04736081,SETS,2001-09-21
04739836,SETS,2001-09-21
04733303,SETS,2001-09-21
04736218,SETS,2001-09-21
04736218,SRCH,1988-03-15
04736218,LOST,1988-02-23
04736218,TMOS,1986-05-05
04736218,SRCH,1986-05-05
04736218,SRCH,1985-05-21
04736218,LOST,1985-05-21
04659234,SETS,2001-09-21
04657531,SETS,2001-09-21
04737701,SETS,2001-09-21
04732238,SETS,2001-09-21
04644035,TMOS,2001-10-26
04644035,SRCH,2001-10-09
04644035,SETS,2001-09-21
04644035,TMOS,2001-08-23
04644035,SRCH,2001-07-30
04644035,LFLOST,2000-04-20
04644035,TMOS,2000-04-12
04644035,SRCH,2000-04-12
04644035,LOST,1990-02-13
04644035,SRCH,1989-12-01
04644035,LOST,1989-11-29
04751616,SETS,2001-09-21
04751741,SETS,2001-09-21
04751741,TMOS,1999-09-09
04751741,SRCH,1999-08-09
04751741,LOST,1999-07-13
04654357,SETS,2001-09-21
04648364,LFFOUND,2002-09-10
04648364,LFLOST,2002-01-10
04648364,SETS,2001-09-21
04648364,TMOS,1999-09-10
04648364,SRCH,1999-08-09
04648364,LOST,1999-07-13
04751002,SETS,2001-09-21
04747460,SETS,2001-09-21
04648053,SETS,2001-09-21
04752103,SETS,2001-09-21
04752794,SETS,2001-09-21
04752794,TMOS,2001-02-28
04752794,SRCH,2001-01-23
04752794,TMOS,2001-01-23
04752794,SRCH,2000-12-20
04752794,LFLOST,2000-12-20
04754966,SETS,2001-09-21
04754738,SETS,2001-09-21
04757137,SETS,2001-09-21
04754222,SETS,2001-09-21
04760444,SETS,2001-09-21
04648276,SETS,2001-09-21
04761045,SETS,2001-09-21
04762989,SETS,2001-09-21
04640604,SETS,2001-09-21
04640604,DOCK,1985-06-19
04640604,SRCH,1985-03-14
04640604,LOST,1985-03-08
04763339,SETS,2001-09-21
04763819,SETS,2001-09-21
04750093,SETS,2001-09-21
04639861,SETS,2001-09-21
04636136,SETS,2001-09-21
04636136,SRCH,1990-04-25
04636136,LOST,1990-04-06
04760742,SETS,2001-09-21
04634347,SETS,2001-09-21
04764683,SETS,2001-09-21
04760209,SETS,2001-09-21
04764954,SETS,2001-09-21
04763996,SETS,2001-09-21
04757802,SETS,2001-09-21
04757802,SRCH,1990-04-26
04757802,SRCH,1990-04-11
04757802,LOST,1990-03-30
04757802,SRCH,1990-02-26
04757802,SRCH,1990-02-16
04757802,TMOS,1987-06-03
04757802,SRCH,1987-05-05
04757802,SRCH,1987-05-01
04757802,LOST,1987-05-01
04765384,SETS,2001-09-21
04768264,SETS,2001-09-21
04768532,LFFOUND,2016-11-21
04768532,LFFOUND,2010-06-28
04768532,LFLOST,2010-06-21
04764577,SETS,2001-09-21
04762120,LFFOUND,2016-08-23
04762120,SETS,2001-09-21
04762120,FOND,1992-01-03
04762120,LOST,1992-01-02
04762120,LOST,1983-07-05
04768763,SETS,2001-09-21
04762618,SETS,2001-09-21
04755895,SETS,2001-09-21
04752537,SETS,2001-09-21
04745450,SETS,2001-09-21
04768955,SETS,2001-09-21
04766427,SETS,2001-09-21
04773976,SETS,2001-09-21
04773056,SETS,2001-09-21
04770211,SETS,2001-09-21
04776487,SETS,2001-09-21
04772856,SETS,2001-09-21
04772856,TMOS,1988-04-14
04772856,SRCH,1988-04-14
04772856,LOST,1987-11-16
04772856,SRCH,1987-02-17
04772856,LOST,1987-02-06
04772856,TMOS,1986-05-05
04772856,SRCH,1986-05-05
04772856,SRCH,1985-08-02
04772856,LOST,1985-08-02
04751659,SETS,2001-09-21
04771752,SETS,2001-09-21
04779089,SETS,2001-09-21
04781590,SETS,2001-09-21
04778141,SETS,2001-09-21
04780597,SETS,2001-09-21
04778963,SETS,2001-09-21
04744601,SETS,2001-09-21
04779318,SETS,2001-09-21
04787335,SETS,2001-09-21
04787607,SETS,2001-09-21
04776670,SETS,2001-09-21
04776670,DOCK,1991-08-09
04776670,DOCK,1988-05-18
04776670,N570,1988-05-18
04776670,PA..,1988-04-04
04785607,SETS,2001-09-21
04786507,SETS,2001-09-21
04786507,FOND,1995-08-24
04786507,TMOS,1986-05-05
04786507,SRCH,1986-05-05
04786507,SRCH,1985-05-29
04768440,SETS,2001-09-21
04787652,SETS,2001-09-21
04730415,SETS,2001-09-21
04788501,SETS,2001-09-21
04788297,SETS,2001-09-21
04791868,SETS,2001-09-21
04782376,SETS,2001-09-21
04782376,N570,1988-06-01
04782376,PA..,1988-04-04
04794006,SETS,2001-09-21
04792569,SETS,2001-09-21
04721401,LFLOST,2002-10-29
04721401,SETS,2001-09-21
04792382,SETS,2001-09-21
04716495,SETS,2001-09-21
04783609,SETS,2001-09-21
04792079,SETS,2001-09-21
04794507,SETS,2001-09-21
04720943,SETS,2001-09-21
04720503,LFLOST,2017-04-05
04720503,SETS,2001-09-21
04800180,SETS,2001-09-21
04720406,SETS,2001-09-21
04800371,SETS,2001-09-21
04800371,MN/=.,1979-07-17
04800371,N/=.,1979-07-17
04805188,LFFOUND,2016-01-15
04805188,SETS,2001-09-21
04795054,SETS,2001-09-21
04802018,SETS,2001-09-21
04801367,SETS,2001-09-21
04798268,SETS,2001-09-21
04798268,PGM/,1987-10-07
04798268,ASIR,1987-07-07
04798268,DOCK,1987-05-21
04798268,SIR.,1987-04-10
04798268,MNRES,1987-01-27
04798268,NRES,1987-01-27
04798268,MCTNF,1987-01-20
04798268,CTNF,1987-01-09
04798268,DOCK,1987-01-09
04798268,L135,1986-11-29
04798268,L134,1986-11-28
04798268,L133,1986-01-29
04798268,L133,1985-02-01
04798268,L133,1984-02-01
04798268,L133,1983-02-03
04798268,L132,1982-02-04
04803544,SETS,2001-09-21
04714471,SETS,2001-09-21
04710517,SRCH,2001-11-08
04710517,TMOS,2001-10-02
04710517,SETS,2001-09-21
04710517,SRCH,2001-08-29
04710517,TMOS,2001-01-19
04710517,SRCH,2000-12-20
04710517,TMOS,2000-05-18
04710517,SRCH,2000-04-21
04710517,LFLOST,2000-03-14
04710517,LOST,2000-03-10
04710517,TMOS,1998-10-21
04710517,SRCH,1998-09-21
04710517,LOST,1998-09-10
04710517,SRCH,1998-08-25
04710517,LOST,1998-08-06
04710517,SRCH,1995-10-13
04710517,LOST,1995-09-27
04710517,TMOS,1994-10-19
04710517,SRCH,1994-10-18
04710517,LOST,1994-09-08
04807055,SETS,2001-09-21
04714447,LFFOUND,2017-06-15
04701637,SETS,2001-09-21
04701637,TMOS,2001-02-21
04701637,SRCH,2001-01-23
04701637,TMOS,2001-01-23
04701637,SRCH,2000-12-20
04701637,LFLOST,2000-12-20
04807669,SETS,2001-09-21
04809153,SETS,2001-09-21
04807813,LFFOUND,2006-07-06
04807813,LFLOST,2006-06-14
04807813,SETS,2001-09-21
04807910,SETS,2001-09-21
04807910,LOST,1986-08-27
04807910,SRCH,1986-08-18
04807910,LOST,1986-08-11
04810745,SETS,2001-09-21
04812116,SETS,2001-09-21
04812116,LOST,1986-11-24
04812370,SETS,2001-09-21
04810225,SETS,2001-09-21
04813385,SETS,2001-09-21
04799045,SETS,2001-09-21
04799045,FOND,1994-08-02
04799045,SRCH,1994-07-19
04799045,LOST,1994-07-14
04799045,TMOS,1994-03-04
04799045,SRCH,1994-02-04
04799045,LOST,1994-01-21
04799045,TMOS,1990-06-06
04799045,SRCH,1990-05-09
04799045,LOST,1990-04-24
04799045,TMOS,1989-07-31
04799045,SRCH,1989-06-14
04799045,LOST,1989-06-01
04799045,TMOS,1988-11-07
04799045,SRCH,1988-10-06
04799045,LOST,1988-09-20
04799045,TMOS,1988-01-19
04799045,SRCH,1987-12-16
04799045,LOST,1987-12-14
04799045,TMOS,1987-01-05
04799045,SRCH,1986-11-25
04799045,LOST,1986-11-20
04799045,TMOS,1986-05-05
04799045,SRCH,1986-05-05
04799045,SRCH,1984-05-23
04799045,LOST,1984-05-23
04799045,SRCH,1984-05-23
04799045,LOST,1984-05-23
04814722,SETS,2001-09-21
04812982,SETS,2001-09-21
04816662,SETS,2001-09-21
04818781,LFLOST,2004-10-29
04803820,SETS,2001-09-21
04812530,SETS,2001-09-21
04816181,LFLOST,2006-06-14
04816181,SETS,2001-09-21
04816181,TMOS,1986-05-05
04816181,SRCH,1985-07-25
04816181,LOST,1985-07-25
04813973,SETS,2001-09-21
04813973,L134,1987-09-08
04813973,L133,1987-08-19
04813973,L133,1986-08-19
04813973,L133,1985-08-23
04813973,L133,1984-08-24
04813973,L133,1983-08-24
